,Country,Death,Confirmed,Recovered,Date,DeathAccumulated,ConfirmedAccumulated,RecoveredAccumulated,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,LOCATION,Year,Total population,Acute_myocardial_infarction,Asthma,Chronic_obstructive_Pulmonary_diseases,Diabetes_mellitus,Diseases_of_the_respiratory_system,Influenza,Ischaemic_heart_diseases,Pneumonia,Population__65_years_old_and_over,Population__80_years_old_and_over,Air_pollution,Rooms_per_person,Number of people per household,Single person households,Population__65_to_80_years_old,retail_and_recreation_percent_change_from_baseline_Lag_23,grocery_and_pharmacy_percent_change_from_baseline_Lag_23,parks_percent_change_from_baseline_Lag_23,transit_stations_percent_change_from_baseline_Lag_23,workplaces_percent_change_from_baseline_Lag_23,residential_percent_change_from_baseline_Lag_23,Confirmed_Lag_14,TimeSince1stDeath,DeathNotNormalized,ConfirmedNotNormalized,RecoveredNotNormalized
206,France,0.0015034754790215707,0.09171200422031581,0.0,2020-03-02,3,191,12,-5.5,3.142857142857143,-7.214285714285714,-3.357142857142857,-5.142857142857143,2.857142857142857,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-25.42105263157895,-2.3684210526315788,68.5,-39.44444444444444,-27.68421052631579,7.894736842105263,0.0,2.0,1.0,61.0,0.0
207,France,0.0015034754790215707,0.01954518122728042,0.0,2020-03-03,4,204,12,-1.4285714285714286,4.928571428571429,9.785714285714286,-3.5714285714285716,-3.7857142857142856,2.0714285714285716,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-19.94736842105263,17.473684210526315,53.25,-26.11764705882353,-27.473684210526315,4.578947368421052,0.0,3.0,1.0,13.0,0.0
208,France,0.0030069509580431413,0.1383197440699845,0.0,2020-03-05,6,380,12,-6.0,0.14285714285714285,-14.142857142857142,-6.5,-4.571428571428571,2.7142857142857144,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-23.789473684210527,3.789473684210526,137.42857142857142,-38.21052631578947,-42.31578947368421,7.421052631578948,0.0,4.0,2.0,92.0,0.0
209,France,0.004510426437064712,0.41495923220995345,0.0,2020-03-06,9,656,12,-1.5714285714285714,2.642857142857143,1.0714285714285714,-1.0714285714285714,-4.071428571428571,2.2857142857142856,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-33.26315789473684,1.0526315789473684,147.3,-25.1875,-6.157894736842105,0.0625,0.0,5.0,3.0,276.0,0.0
210,France,0.0030069509580431413,0.4555530701435359,0.0,2020-03-07,11,959,12,-3.142857142857143,1.0714285714285714,9.142857142857142,2.2857142857142856,0.14285714285714285,0.9285714285714286,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-28.105263157894736,7.368421052631579,74.66666666666667,-33.55555555555556,-4.2105263157894735,-0.6428571428571429,0.0,6.0,2.0,303.0,0.0
211,France,0.012027803832172565,0.266115159786818,0.0,2020-03-08,19,1136,12,1.3571428571428572,3.2142857142857144,1.2857142857142858,1.2142857142857142,0.07142857142857142,0.6428571428571429,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-18.473684210526315,6.473684210526316,66.625,-28.705882352941178,-27.63157894736842,4.631578947368421,0.0,7.0,8.0,177.0,0.0
212,France,0.02104865670630199,0.8644984004374031,0.0,2020-03-10,33,1794,12,-4.357142857142857,1.6428571428571428,3.9285714285714284,-5.142857142857143,-1.0714285714285714,1.8571428571428572,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,6.357142857142857,3.857142857142857,11.642857142857142,12.571428571428571,-0.7857142857142857,-0.9285714285714286,2.0,8.0,14.0,575.0,0.0
213,France,0.022552132185323558,0.7502342640317637,0.0,2020-03-11,48,2293,12,-5.0,0.7142857142857143,12.357142857142858,-5.071428571428571,-0.7142857142857143,1.3571428571428572,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,2.0,2.357142857142857,17.714285714285715,-2.5714285714285716,-15.214285714285714,3.857142857142857,4.0,9.0,15.0,499.0,0.0
214,France,0.046607739849668685,2.08682396488194,0.0,2020-03-13,79,3681,12,-7.428571428571429,16.071428571428573,7.785714285714286,-7.428571428571429,-2.642857142857143,2.9285714285714284,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-2.7142857142857144,-2.7142857142857144,16.642857142857142,-2.9285714285714284,-12.0,2.0714285714285716,19.0,10.0,31.0,1388.0,0.0
215,France,0.01804170574825885,1.22533251540258,0.0,2020-03-14,91,4496,12,-20.785714285714285,0.5714285714285714,1.2857142857142858,-13.357142857142858,-4.785714285714286,4.785714285714286,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-0.42857142857142855,-0.8571428571428571,25.071428571428573,-2.0,-15.142857142857142,2.7142857142857144,43.0,11.0,12.0,815.0,0.0
216,France,0.08720157778325109,3.2339757553753983,0.0,2020-03-16,149,6683,12,-41.785714285714285,44.92857142857143,-8.071428571428571,-33.42857142857143,-33.785714285714285,12.857142857142858,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-6.5,-2.357142857142857,29.357142857142858,22.642857142857142,-5.142857142857143,-0.5,61.0,12.0,58.0,2151.0,0.0
217,France,0.14283017050704921,2.7754157342738193,0.0,2020-03-19,244,10970,12,-81.78571428571429,-42.07142857142857,-53.857142857142854,-77.42857142857143,-68.64285714285714,30.857142857142858,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,0.9285714285714286,1.7142857142857142,24.214285714285715,-5.214285714285714,-17.714285714285715,4.142857142857143,92.0,13.0,95.0,1846.0,0.0
218,France,0.3112194241574651,2.6882141564905684,0.0,2020-03-20,451,12758,12,-83.0,-42.357142857142854,-62.57142857142857,-80.85714285714286,-69.14285714285714,34.785714285714285,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-5.714285714285714,-2.642857142857143,7.142857142857143,-8.642857142857142,-15.142857142857142,3.0714285714285716,276.0,14.0,207.0,1788.0,0.0
219,France,0.16838925365041593,2.5634256917317777,0.0,2020-03-21,563,14463,12,-87.78571428571429,-54.857142857142854,-76.07142857142857,-82.21428571428571,-57.0,24.214285714285715,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-4.5,-0.2857142857142857,0.0,-8.714285714285714,-18.357142857142858,4.571428571428571,303.0,15.0,112.0,1705.0,0.0
220,France,0.16989272912943748,2.6761863526583958,3.298625200973326,2020-03-22,676,16243,2206,-85.28571428571429,-65.42857142857143,-77.92857142857143,-84.71428571428571,-53.785714285714285,17.692307692307693,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-1.5714285714285714,1.6428571428571428,12.785714285714286,-4.857142857142857,-17.857142857142858,4.571428571428571,177.0,16.0,113.0,1780.0,2194.0
221,France,0.2796464390980121,5.833484858603694,0.0,2020-03-23,862,20123,2206,-80.92857142857143,-41.642857142857146,-60.5,-81.21428571428571,-71.07142857142857,31.071428571428573,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-7.642857142857143,0.35714285714285715,-9.571428571428571,6.285714285714286,-5.428571428571429,1.0,83.0,17.0,186.0,3880.0,0.0
222,France,0.3608341149651769,3.7571852220749054,1.56962840009852,2020-03-24,1102,22622,3250,-82.35714285714286,-45.5,-60.785714285714285,-80.85714285714286,-72.07142857142857,32.57142857142857,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,1.0,4.5,-11.357142857142858,6.857142857142857,1.4285714285714286,0.07142857142857142,575.0,18.0,240.0,2499.0,1044.0
223,France,0.3473028356539828,4.477349976526238,0.9877833897171718,2020-03-25,1333,25600,3907,-83.92857142857143,-49.642857142857146,-64.71428571428571,-81.64285714285714,-71.14285714285714,30.5,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-5.5,3.142857142857143,-7.214285714285714,-3.357142857142857,-5.142857142857143,2.857142857142857,499.0,19.0,231.0,2978.0,657.0
224,France,0.5487685498428733,5.940231617614226,1.5756423020146058,2020-03-26,1698,29551,4955,-83.21428571428571,-46.785714285714285,-64.35714285714286,-82.5,-72.14285714285714,33.0,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-1.4285714285714286,4.928571428571429,9.785714285714286,-3.5714285714285716,-3.7857142857142856,2.0714285714285716,0.0,20.0,365.0,3951.0,1048.0
225,France,0.44953916822744966,5.789884069712068,1.130613560224221,2020-03-27,1997,33402,5707,-83.42857142857143,-46.0,-64.85714285714286,-83.92857142857143,-71.35714285714286,35.92857142857143,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-4.785714285714286,1.2857142857142858,1.0,-5.142857142857143,-3.0714285714285716,1.8571428571428572,1388.0,21.0,299.0,3851.0,752.0
226,France,0.48111215328690266,7.0708451778384465,0.025559083143366704,2020-03-28,2317,38105,5724,-87.28571428571429,-56.214285714285715,-74.07142857142857,-83.42857142857143,-57.642857142857146,24.285714285714285,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-6.0,0.14285714285714285,-14.142857142857142,-6.5,-4.571428571428571,2.7142857142857144,815.0,22.0,320.0,4703.0,17.0
227,France,0.4420217908323417,3.9135466718931484,2.258220169490399,2020-03-29,2611,40708,7226,-87.14285714285714,-73.28571428571429,-80.21428571428571,-87.21428571428571,-55.142857142857146,17.923076923076923,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-1.5714285714285714,2.642857142857143,1.0714285714285714,-1.0714285714285714,-4.071428571428571,2.2857142857142856,36.0,23.0,294.0,2603.0,1502.0
228,France,0.6299562257100381,6.708507587394248,1.1095649035179191,2020-03-30,3030,45170,7964,-83.21428571428571,-47.42857142857143,-61.642857142857146,-82.42857142857143,-71.42857142857143,31.571428571428573,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-3.142857142857143,1.0714285714285714,9.142857142857142,2.2857142857142856,0.14285714285714285,0.9285714285714286,2151.0,24.0,419.0,4462.0,738.0
229,France,0.7547446904688284,11.512111742868166,2.328883517004413,2020-03-31,3532,52827,9513,-89.28571428571429,-38.857142857142854,-57.214285714285715,-80.07142857142857,-71.57142857142857,32.214285714285715,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,1.3571428571428572,3.2142857142857144,1.2857142857142858,1.2142857142857142,0.07142857142857142,0.6428571428571429,1032.0,25.0,502.0,7657.0,1549.0
230,France,1.3260653724970253,7.400106307744171,2.3153522376932187,2020-04-01,4414,57749,11053,-89.85714285714286,-40.57142857142857,-59.5,-79.78571428571429,-69.21428571428571,29.571428571428573,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-4.142857142857143,2.0714285714285716,4.428571428571429,-3.4285714285714284,-0.7857142857142857,2.0,1409.0,26.0,882.0,4922.0,1540.0
231,France,1.4794198713572255,3.277576544267024,2.247695841137248,2020-04-02,5398,59929,12548,-89.21428571428571,-37.0,-58.57142857142857,-80.64285714285714,-70.92857142857143,32.142857142857146,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-4.357142857142857,1.6428571428571428,3.9285714285714284,-5.142857142857143,-1.0714285714285714,1.8571428571428572,1846.0,27.0,984.0,2180.0,1495.0
232,France,1.6868994874622023,7.927826200880741,2.3860155852072324,2020-04-03,6520,65202,14135,-85.35714285714286,-38.07142857142857,-61.642857142857146,-81.92857142857143,-69.78571428571429,35.214285714285715,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-5.0,0.7142857142857143,12.357142857142858,-5.071428571428571,-0.7142857142857143,1.3571428571428572,1788.0,28.0,1122.0,5273.0,1587.0
233,France,1.5846631548887355,6.461937608834711,2.1604942633539967,2020-04-04,7574,69500,15572,-88.28571428571429,-45.92857142857143,-70.28571428571429,-80.42857142857143,-55.785714285714285,23.571428571428573,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-6.857142857142857,4.928571428571429,6.0,-6.214285714285714,-1.6428571428571428,1.7142857142857142,1705.0,29.0,1054.0,4298.0,1437.0
234,France,0.780303773612195,2.8746451158892428,1.1682004471997605,2020-04-05,8093,71412,16349,-84.42857142857143,-62.642857142857146,-70.21428571428571,-83.28571428571429,-51.357142857142854,17.153846153846153,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-7.428571428571429,16.071428571428573,7.785714285714286,-7.428571428571429,-2.642857142857143,2.9285714285714284,1780.0,30.0,519.0,1912.0,777.0
235,France,1.2523950740249683,5.910162108033794,1.6222500418642747,2020-04-06,8926,75343,17428,-82.71428571428571,-37.57142857142857,-55.857142857142854,-79.64285714285714,-69.71428571428571,30.071428571428573,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-20.785714285714285,0.5714285714285714,1.2857142857142858,-13.357142857142858,-4.785714285714286,4.785714285714286,3880.0,31.0,833.0,3931.0,1079.0
236,France,2.1304247537735654,5.743276329862399,3.1497811285501904,2020-04-07,10343,79163,19523,-81.85714285714286,-35.92857142857143,-55.714285714285715,-78.64285714285714,-69.85714285714286,31.0,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-34.57142857142857,22.714285714285715,19.142857142857142,-18.214285714285715,-7.285714285714286,3.357142857142857,2499.0,32.0,1417.0,3820.0,2095.0
237,France,0.8178906605877345,5.8545335153099956,2.9002041990326095,2020-04-08,10887,83057,21452,-83.42857142857143,-38.5,-59.214285714285715,-78.57142857142857,-67.64285714285714,28.142857142857142,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-41.785714285714285,44.92857142857143,-8.071428571428571,-33.42857142857143,-33.785714285714285,12.857142857142858,2978.0,33.0,544.0,3894.0,1929.0
238,France,2.0161606173679263,6.4784758391039485,2.9483154143613,2020-04-09,12228,87366,23413,-82.07142857142857,-33.07142857142857,-57.142857142857146,-78.64285714285714,-69.0,30.571428571428573,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-66.78571428571429,-15.571428571428571,-33.57142857142857,-54.5,-52.57142857142857,22.357142857142858,3951.0,34.0,1341.0,4309.0,1961.0
239,France,1.48393029779429,6.5731947942823075,2.679193303616439,2020-04-10,13215,91738,25195,-82.28571428571429,-33.642857142857146,-59.785714285714285,-80.57142857142857,-69.0,34.07142857142857,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-82.5,-47.07142857142857,-50.142857142857146,-73.57142857142857,-65.35714285714286,27.571428571428573,3851.0,35.0,987.0,4372.0,1782.0
240,France,0.9562104046577189,4.698360871942408,2.2071020032036657,2020-04-11,13851,94863,26663,-85.42857142857143,-39.5,-70.78571428571429,-79.5,-53.42857142857143,22.5,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-81.78571428571429,-42.07142857142857,-53.857142857142854,-77.42857142857143,-68.64285714285714,30.857142857142858,4703.0,36.0,636.0,3125.0,1468.0
241,France,0.8434497437311012,40.36681313625015,1.211801236091386,2020-04-12,14412,121712,27469,-81.35714285714286,-58.357142857142854,-72.71428571428571,-83.42857142857143,-48.5,16.846153846153847,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-83.0,-42.357142857142854,-62.57142857142857,-80.85714285714286,-69.14285714285714,34.785714285714285,2603.0,37.0,561.0,26849.0,806.0
242,France,0.8629949249583815,5.535796713757422,0.7998489548394756,2020-04-13,14986,125394,28001,-90.92857142857143,-81.85714285714286,-65.14285714285714,-88.0,-88.64285714285714,37.07142857142857,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-87.78571428571429,-54.857142857142854,-76.07142857142857,-82.21428571428571,-57.0,24.214285714285715,4462.0,38.0,574.0,3682.0,532.0
243,France,1.1200892318710702,7.473776606216227,1.2087942851333429,2020-04-14,15731,130365,28805,-78.21428571428571,-22.714285714285715,-53.857142857142854,-76.64285714285714,-67.57142857142857,29.357142857142858,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-85.28571428571429,-65.42857142857143,-77.92857142857143,-84.71428571428571,-53.785714285714285,17.692307692307693,7657.0,39.0,745.0,4971.0,804.0
244,France,2.1619977388330187,4.8411910424494575,3.2324722798963768,2020-04-15,17169,133585,30955,-81.0,-32.92857142857143,-55.92857142857143,-76.0,-65.5,27.5,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-80.92857142857143,-41.642857142857146,-60.5,-81.21428571428571,-71.07142857142857,31.071428571428573,4922.0,40.0,1438.0,3220.0,2150.0
245,France,1.1321170357032426,18.77840873297942,2.791953964543057,2020-04-16,17922,146075,32812,-79.78571428571429,-31.928571428571427,-54.285714285714285,-76.92857142857143,-66.92857142857143,30.071428571428573,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-82.35714285714286,-45.5,-60.785714285714285,-80.85714285714286,-72.07142857142857,32.57142857142857,2180.0,41.0,753.0,12490.0,1857.0
246,France,1.1441448395354152,3.0204822373543356,2.4175885702666857,2020-04-17,18683,148084,34420,-80.21428571428571,-33.57142857142857,-57.785714285714285,-78.71428571428571,-66.28571428571429,33.07142857142857,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-83.92857142857143,-49.642857142857146,-64.71428571428571,-81.64285714285714,-71.14285714285714,30.5,5273.0,42.0,761.0,2009.0,1608.0
247,France,0.9652312575318484,0.0030069509580431413,2.349932173710715,2020-04-18,19325,148086,35983,-85.5,-46.5,-69.85714285714286,-78.42857142857143,-50.785714285714285,22.357142857142858,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-83.21428571428571,-46.785714285714285,-64.35714285714286,-82.5,-72.14285714285714,33.0,4298.0,43.0,642.0,2.0,1563.0
248,France,0.5938728142135203,7.404616734181235,0.8945679100178345,2020-04-19,19720,153011,36578,-84.35714285714286,-65.71428571428571,-74.0,-82.71428571428571,-47.857142857142854,16.846153846153847,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-83.42857142857143,-46.0,-64.85714285714286,-83.92857142857143,-71.35714285714286,35.92857142857143,1912.0,44.0,395.0,4925.0,595.0
249,France,0.8224010870247991,3.5812785910293816,1.2493881230669253,2020-04-20,20267,155393,37409,-78.92857142857143,-40.857142857142854,-56.357142857142854,-77.78571428571429,-66.21428571428571,28.928571428571427,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-87.28571428571429,-56.214285714285715,-74.07142857142857,-83.42857142857143,-57.642857142857146,24.285714285714285,3931.0,45.0,547.0,2382.0,831.0
250,France,0.798345479360454,4.172144454284859,2.664158548826223,2020-04-21,20798,158168,39181,-78.35714285714286,-37.92857142857143,-53.214285714285715,-75.71428571428571,-65.5,29.285714285714285,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-87.14285714285714,-73.28571428571429,-80.21428571428571,-87.21428571428571,-55.142857142857146,17.923076923076923,3820.0,46.0,531.0,2775.0,1772.0
251,France,0.8178906605877345,-3.2896043480991963,2.2191298070358383,2020-04-22,21342,155980,40657,-80.07142857142857,-39.42857142857143,-54.642857142857146,-74.92857142857143,-62.92857142857143,26.714285714285715,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-83.21428571428571,-47.42857142857143,-61.642857142857146,-82.42857142857143,-71.42857142857143,31.571428571428573,3894.0,47.0,544.0,-2188.0,1476.0
252,France,0.7757933471751305,3.4925735377671088,2.1514734104798676,2020-04-23,21858,158303,42088,-78.57142857142857,-34.714285714285715,-50.214285714285715,-74.71428571428571,-64.35714285714286,28.571428571428573,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-89.28571428571429,-38.857142857142854,-57.214285714285715,-80.07142857142857,-71.57142857142857,32.214285714285715,4309.0,48.0,516.0,2323.0,1431.0
253,France,0.5863554368184125,2.47923106490657,2.1123830480253067,2020-04-24,22248,159952,43493,-78.5,-35.07142857142857,-53.5,-76.78571428571429,-63.642857142857146,31.571428571428573,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-89.85714285714286,-40.57142857142857,-59.5,-79.78571428571429,-69.21428571428571,29.571428571428573,4372.0,49.0,390.0,1649.0,1405.0
254,France,0.5547824517589596,2.5438805105044975,1.6553265024027493,2020-04-25,22617,161644,44594,-83.35714285714286,-43.357142857142854,-66.14285714285714,-76.28571428571429,-47.5,21.285714285714285,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-89.21428571428571,-37.0,-58.57142857142857,-80.64285714285714,-70.92857142857143,32.142857142857146,3125.0,50.0,369.0,1692.0,1101.0
255,France,0.3638410659232201,0.8660018759164247,0.46457392301766537,2020-04-26,22859,162220,44903,-81.5,-59.285714285714285,-64.71428571428571,-78.42857142857143,-41.714285714285715,15.461538461538462,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-85.35714285714286,-38.07142857142857,-61.642857142857146,-81.92857142857143,-69.78571428571429,35.214285714285715,26849.0,51.0,242.0,576.0,309.0
256,France,0.6570187843324264,5.627508717977738,0.917120042203158,2020-04-27,23296,165963,45513,-75.0,-36.714285714285715,-50.5,-74.42857142857143,-62.0,26.928571428571427,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-88.28571428571429,-45.92857142857143,-70.28571428571429,-80.42857142857143,-55.785714285714285,23.571428571428573,3682.0,52.0,437.0,3743.0,610.0
257,France,0.5517755008009164,4.645739230176653,2.0642718326966163,2020-04-28,23663,169053,46886,-75.57142857142857,-34.57142857142857,-54.142857142857146,-74.0,-62.357142857142854,26.714285714285715,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-84.42857142857143,-62.642857142857146,-70.21428571428571,-83.28571428571429,-51.357142857142854,17.153846153846153,4971.0,53.0,367.0,3090.0,1373.0
